ID;SRC;TAR
6387;cultural geography;kulturna geografija
2278;cultural heritage;kulturna dediščina
5667;cultural identity;kulturna prepoznavnost
7374;cultural movement;kulturno gibanje
4877;cultural object;kulturna dobrina
2174;cultural organisation;kulturna organizacija
4097;cultural pluralism;kulturni pluralizem
2459;cultural policy;kulturna politika
5160;cultural prize;nagrada na področju kulture
6563;cultural promotion;promocija kulture
3200;cultural relations;kulturne povezave
443600;cultural tourism;kulturni turizem
317;culture;kultura
1364;culture industry;kulturna industrija
331;cumulative pension entitlement;seštevanje pokojnin
333;Curaçao;Curaçao
1075;currency adjustment;valutno prilagajanje
4798;currency area;denarno območje
204;currency convertibility;konvertibilnost valute
5296;custody;skrbništvo
528;customary law;običajno pravo
6010;customers;stranke
502;customs;carina
4098;customs and traditions;šege in navade
5545;customs cooperation;carinsko sodelovanje
5583;customs debt;carinski dolg
491;customs document;carinska listina
3176;customs drawback;povračilo carin
4078;customs duties;carinske dajatve
1069;customs formalities;carinske formalnosti
3948;customs fraud;carinska goljufija
1232;customs harmonisation;carinsko usklajevanje
4079;customs inspection;carinska kontrola
3174;customs procedure suspending duties;odložni carinski postopek
5820;customs profession;carinski poklic
3156;customs regulations;carinski predpisi
4380;customs tariff;carinska tarifa
3178;customs territory (EU);carinsko območje (EU)
4500;customs transit;carinski tranzit
4600;customs union;carinska unija
4645;customs valuation;carinska vrednost
812;customs warehouse;carinsko skladišče
3293;cybernetics;kibernetika
334;Cyclades;Kikladi
3840;cycle and motorcycle industry;industrija koles in motornih koles
2385;cycle track;kolesarska steza
1038;cyclical fluctuation;konjunkturno nihanje
5975;cyclical unemployment;konjunkturna brezposelnost
5565;cyclone;ciklon
5989;Cyprus;Ciper
c_99e6dc30;Cyprus question;ciprsko vprašanje
5303;cytology;citologija
4411;Czechoslovakia;Čehoslovaška
5860;Czech Republic;Češka
4639;dairy cow;krava molznica
944;dairy farm;kmetija za proizvodnjo mleka in mlečnih izdelkov
303;dairy ice cream;sladoled
1406;dairy industry;mlečna industrija
2989;dairy production;mlečna proizvodnja
7991;Dalarna county;Dalarnsko okrožje
497;damage;škoda
499;damages;odškodnina
8523;Dâmbovita;Dâmbovita
4308;dangerous substance;nevarna snov
4821;database;podatkovna zbirka
5920;database management system;sistem upravljanja baze podatkov
6030;data collection;zbiranje podatkov
4488;data processing;obdelava podatkov
3028;data-processing law;predpisi o obdelavi podatkov
5181;data protection;varstvo podatkov
773;data recording;zapis podatkov
4502;data transmission;prenos podatkov
6210;deadline for payment;rok plačila
3658;dealer;preprodajalec
5291;death;smrt
1389;death grant;posmrtnina
2314;death penalty;smrtna kazen
5582;debt;dolg
1300;debt reduction;zmanjšanje dolga
340;decentralisation;decentralizacija
2426;deciduous tree;listavec
348;decision;odločba
349;decision (EU);sklep (EU)
2629;decision-making;odločanje
5762;decision-making body (EU);organ odločanja (EU)
5567;declaration of Community interest;izjava o interesu Skupnosti
5849;declining industrial region;nazadujoča industrijska regija
359;decolonisation;dekolonizacija
3735;decommissioning of power stations;razgradnja elektrarne
2877;decontamination;dekontaminacija
2726;decorative item;okrasni predmet
364;decree;uredba (predsedniška/vladna)
5869;deduction at source;davek po odbitku
5442;deepening of the European Union;poglabljanje Evropske unije
4340;deep-freezing;globoko zamrzovanje
2782;deep-frozen product;globoko zamrznjen izdelek
2306;deep-sea fishing;globokomorski ribolov
3950;defamation;obrekovanje
3643;defective product;izdelek z napako
5053;defence budget;proračun za obrambo
3447;defence expenditure;izdatki za obrambo
2464;defence policy;obrambna politika
6380;defence statistics;statistika na področju obrambe
369;deflation;deflacija
3157;defoliation;osutost
339;deforestation;krčenje gozdov
371;degradation of the environment;razvrednotenje okolja
2060;degree of pollution;stopnja onesnaženosti
417;dehydration;dehidracija
440605;delegated decision;delegirani sklep
440657;delegated directive;delegirana direktiva
1593;delegated legislation;delegirana zakonodaja
440710;delegated regulation;delegirana uredba
3038;delegation of power;prenos pooblastil
8421;deliberative democracy;posvetovalna demokracija
374;delinquency;prestopništvo
2686;delivered price;franko cena
1684;delivery;dobava
3004;demerger;razdružitev podjetij
5957;demilitarised zone;demilitarizirana cona
381;democracy;demokracija
6287;democratic deficit;demokratični deficit
2252;Democratic Party;demokratska stranka
4779;Democratic Republic of the Congo;Demokratična republika Kongo
383;democratisation;demokratizacija
384;democratisation of education;demokratizacija izobraževanja
1773;demographic analysis;demografska analiza
385;demography;demografija
6357;demotion;razporeditev na nižje delovno mesto
386;denaturing;denaturacija
336;Denmark;Danska
782;denominational education;konfesionalno šolstvo
3287;dental medicine;stomatologija
3593;dentist;zobozdravnik
390;department (France);departma
5390;dependant;vzdrževani družinski član
6542;dependence of elderly persons;odvisnost starejših
3677;dependent territory;odvisno ozemlje
404;depoliticisation;depolitizacija
405;depopulation;upadanje prebivalstva
406;deportee;izgnanec
1975;deposit money;knjižni denar
5533;deposit on a polluting product;povračilo za obremenjevanje
2631;deprivation of rights;odvzem pravic
6740;deprived urban area;ogroženo urbano območje
4694;Deputy Speaker of Parliament;podpredsednik parlamenta
410;deregulation;deregulacija
5581;derogation from EU law;odstopanje od prava EU
3314;descendant;potomec
415;desert;puščava
416;desertification;širjenje puščave
2752;desiccated product;dehidrirani izdelek
731;designated employment;zaščiteno delovno mesto
3173;designation of origin;označba porekla
3663;designs and models;vzorci in modeli
3098;destination of transport;območje prevoza
420;destruction of crops;uničevanje kmetijskih kultur
3973;detention before trial;pripor
472;deterrent;odvračanje
426;devaluation;devalvacija
2295;developing countries;države v razvoju
3077;development aid;razvojna pomoč
3729;Development Assistance Committee;Odbor za razvojno pomoč
4806;development bank;razvojna banka
2393;development plan;razvojni načrt
2465;development policy;razvojna politika
2569;development potential;razvojni potencial
3047;development region;razvojno območje
5337;development worker;razvojni svetovalec
361;devolution;devolucija
434;diabetes;sladkorna bolezen
6540;diaspora;diaspora
436;dictatorship;diktatura
438;dictionary;slovar
4135;dictionary of abbreviations;slovar kratic
6824;diesel engine;dizelski motor
3772;diesel fuel;dizelsko gorivo
2753;dietary product;dietetični proizvod
6297;diffusion of innovations;širjenje inovacij
8470;digital archiving;digitalno arhiviranje
c_471a61cf;digital contract;digitalna pogodba
7939;digital divide;digitalni razkorak
8453;digital evidence;elektronski dokaz
437655;digital literacy;digitalna kultura
7219;digital technology;digitalna tehnologija
6191;digitisation;digitalizacija
2048;Dillon Round;Dillonov krog pogajanj
446;diploma;diploma
5670;diplomatic immunity;diplomatska imuniteta
3578;diplomatic profession;diplomatski poklic
2835;diplomatic protection;diplomatska zaščita
7935;diplomatic protocol;diplomatski protokol
3206;diplomatic relations;diplomatski odnosi
3367;diplomatic representation;diplomatsko predstavništvo
2227;direct applicability;neposredna uporaba
277;direct cost;neposredni stroški
8422;direct democracy;neposredna demokracija
1491;direct investment;neposredna naložba
448;directive;direktiva
449;directive (EU);direktiva (EU)
5377;directly-elected chamber;neposredno izvoljeni dom
3342;directory;razvid
4669;direct selling;neposredna prodaja
1313;direct tax;neposredni davek
3412;disability insurance;invalidsko zavarovanje
1231;disabled person;invalid
1764;disaffection of young people;nezadovoljstvo mladih
411;disarmament;razorožitev
4802;disaster area;prizadeto območje
2309;discarded fish;zavržek
5705;disc drive;diskovni pogon
2700;disciplinary proceedings;disciplinski postopek
5334;disclosure of information;razkritje informacij
858;discounting;diskontiranje
3230;discount rate;diskontna stopnja
4667;discount sale;prodaja s popustom
1733;discount store;diskontna prodajalna
2583;discretionary power;odločanje po prostem preudarku
6254;discrimination based on disability;diskriminacija na podlagi invalidnosti
5592;discrimination on the basis of nationality;diskriminacija na podlagi državljanstva
6231;discrimination on the basis of sexual orientation;diskriminacija na podlagi spolne usmerjenosti
2666;discriminatory price;diskriminatorna cena
5719;disease of the nervous system;bolezni živčevja
1854;disease prevention;preprečevanje bolezni
5951;disease vector;prenašalec bolezni
6770;disinformation;dezinformacija
1646;dismissal;odpust
5422;display;prikaz
6130;Dispute Settlement Body;Organ za reševanje sporov
442;dissemination of culture;razširjanje kulture
5589;dissemination of EU information;razširjanje informacij EU
441;dissemination of information;razširjanje informacij
470;dissidence;disidentstvo
471;dissolution of parliament;razpustitev parlamenta
779;distance learning;učenje na daljavo
4673;distance selling;prodaja na daljavo
473;distillation;destilacija
815;distribution business;trgovsko podjetje
3327;distribution by age;razvrščanje po starosti
3337;distribution by sex;razvrščanje po spolu
267;distribution cost;distribucijski stroški
3295;distribution of aid;razdeljevanje pomoči
5856;distribution of EU funding;porazdelitev sredstev EU
3319;distribution of income;razporejanje dohodka
3304;distribution of production;razporejanje proizvodnje
5266;distribution of schools;mreža šol
3298;distribution of the tax burden;porazdelitev davčnih bremen
3045;distribution of votes;razdelitev glasov
3310;distribution of wealth;porazdelitev bogastva
3333;distribution per employed person;porazdelitev na zaposlenega
474;distributive trades;distribucija in prodaja
3218;distributor;distributer
1351;divergence indicator;kazalec odstopanja
480;diversification of exports;razpršenost izvoza
5712;dividing up of land;parceliranje
363;division into constituencies;delitev na volilne enote
5855;division of powers;delitev pristojnosti
2249;division of property;delitev lastnine
483;divorce;razveza zakonske zveze
2334;divorced person;razvezana oseba
484;Djibouti;Džibuti
6260;DNA;DNK
8318;Dobrich region;regija Dobrič
3594;doctor;zdravnik
486;document;dokument
5109;document acquisition;pridobivanje dokumentacije
297;documentary credit;dokumentarni akreditiv
774;documentary reference recording;evidenca dokumentarnega gradiva
4168;documentary tool;dokumentacijsko orodje
494;documentation;dokumentacija
5356;documentation centre;dokumentacijski center
489;document for discussion at a sitting;sejno gradivo
1350;document indexing;indeksiranje dokumenta
6188;document management;upravljanje z dokumenti
2918;document retrieval;iskanje dokumentov
4295;document storage;shranjevanje dokumentov
495;Dodecanese;Dodekanez
8552;Doha Round;krog pogajanj v Dohi
8534;Dolj;Dolj
8303;dolphin;delfin
1919;domestic animal;domača žival
146;domestic consumption;domača poraba
1806;domestic market;domači trg
2508;domestic policy;notranja politika
2768;domestic product;domači proizvod
10;domestic trade;notranja trgovina
6557;domestic violence;družinsko nasilje
4141;domestic waste;gospodinjski odpadki
2565;dominant position;prevladujoč položaj
496;Dominica;Dominika
3415;Dominican Republic;Dominikanska republika
500;donation;donacija
2294;donor country;država donatorka
4665;door-to-door selling;prodaja od vrat do vrat
3975;double-ballot voting system;dvokrožni volilni sistem
504;double taxation;dvojna obdavčitev
5198;downloading;nalaganje s strežnika
2799;draft budget;predlog proračuna
5825;draft budget (EU);predlog proračuna (EU)
5606;drafting of EU law;priprava zakonodaje EU
510;drainage;odvodnjavanje
1908;draught animal;vprežna žival
875;drawing up of the budget;priprava proračuna
5620;drawing up of the EU budget;določitev proračuna EU
509;dredging;bagranje
511;Drenthe;Drenthe
2962;dried product;sušeni izdelek
1060;drilling;vrtanje
1831;drilling equipment;vrtalna oprema
1566;drinking milk;konzumno mleko
607;drinking water;pitna voda
2349;drivers;vozniki
5324;driving instruction;avtošola
2325;driving licence;vozniško dovoljenje
467;driving mechanism;krmilni mehanizem
3116;driving period;trajanje vožnje
c_681e6d24;drone;brezpilotni zrakoplov
6905;dropout;osip
3988;drought;suša
4475;drug addiction;zasvojenost z mamili
c_7951978e;drug residue;ostanek zdravila
5752;drugs classification;farmacevtska nomenklatura
5916;drug surveillance;nadzor zdravil
3355;drug traffic;promet s prepovedanimi drogami
2536;dry farming;kmetovanje na sušnem območju
505;dual nationality;dvojno državljanstvo
5461;dual-use good;blago z dvojno rabo
5928;dual-use technology;tehnologija z dvojno rabo
503;Dubai;Dubaj
588;dumping;damping
3132;dumping of waste;odmetavanje odpadkov v morje
4879;durable goods;trajne dobrine
5000;durum wheat;pšenica durum
2572;dust;prah
5586;duties of civil servants;dolžnosti javnih uslužbencev
4672;duty-free sale;brezcarinska prodaja
6038;dyestuff;barvilo
1381;dyestuffs industry;industrija barvil
8365;EAC countries;države EAC
168;EADI;EADI
5344;EAEC;ESAE
350;EAEC Decision;odločba ESAE
4019;EAEC Directive;direktiva ESAE
4037;EAEC Joint Undertaking;skupno podjetje (ESAE)
4024;EAEC opinion;mnenje ESAE
2931;EAEC recommendation;priporočilo ESAE
3106;EAEC Regulation;uredba ESAE
4482;EAEC Treaty;Pogodba ESAE
450658;EAFRD;EKSRP
450652;EAGF;EKJS
978;EAGGF;EKUJS
979;EAGGF Guarantee Section;Jamstveni oddelek EKUJS
980;EAGGF Guidance Section;Usmerjevalni oddelek EKUJS
2594;early childhood;zgodnje otroštvo
696;early election;predčasne volitve
2625;early fruit and vegetables;zgodnje sadje in zelenjava
3626;early retirement;predčasna upokojitev
6902;early-stage capital;začetni kapital
5890;earthquake;potres
3757;earths and stones;prsti in kamnine
3952;earth sciences;vede o Zemlji
3938;easement;služnost
357;East Africa;vzhodna Afrika
5107;East African Community;Vzhodnoafriška skupnost
2291;Eastern Bloc countries;države Vzhodnega bloka
914;Eastern Europe;srednja in vzhodna Evropa
6247;Eastern Finland;Vzhodna Finska
7892;Eastern Macedonia and Thrace;Vzhodna Makedonija in Trakija
1765;Eastern Malaysia;Vzhodna Malezija
c_6547ccb7;Eastern Partnership;vzhodno partnerstvo
6238;East Middle Sweden;Östra Mellansverige
1905;East Midlands;East Midlands
596;East of England;Vzhodna Anglija
4461;East Timor;Vzhodni Timor
2485;East-West policy;blokovska politika
3223;East-West relations;odnosi Vzhod-Zahod
8;East-West trade;trgovina Vzhod-Zahod
1225;eating habits;prehranjevalne navade
5460;EBRD;EBRD
4035;EC Accession Treaty;pogodba o pristopu k ES
3978;EC action to establish liability;tožba ES za ugotovitev odgovornosti
2346;EC category B staff;uslužbenci ES kariernega razreda B
2347;EC category C staff;uslužbenci ES kariernega razreda C
2348;EC category D staff;uslužbenci ES kariernega razreda D
7342;ecclesiastical council;koncil
5726;EC conformity marking;oznaka skladnosti CE
4014;EC Decision;odločba ES
4015;EC Directive;direktiva ES
6255;ECHO;ECHO
2164;EC institutional body;EC institutional body(under translation)
6358;Ecofin;Ecofin
5696;eco-label;ekološka oznaka
844;ecological balance;ekološko ravnovesje
8471;ecological tourism;ekološki turizem
633;ecologism;ekologizem
632;ecology;ekologija
2007;ecology movement;ekološko gibanje
2254;Ecology Party;ekološka stranka
634;econometrics;ekonometrija
3083;economic accounts for agriculture;ekonomski kmetijski račun
5992;economic activity;gospodarska dejavnost
536;economic aggregate;ekonomski agregat
2928;economic agreement;gospodarski sporazum
899;economic aid;gospodarska pomoč
1800;economic analysis;ekonomska analiza
c_2d0e694e;Economic and Financial Committee;Ekonomsko-finančni odbor
4602;Economic and Monetary Union;Ekonomska in monetarna unija
5499;economic and social cohesion;ekonomska in socialna kohezija
6159;Economic Community of Central African States;Gospodarska skupnost srednjeafriških držav
5341;Economic Community of West African States;Zahodnoafriška gospodarska skupnost
69;economic concentration;koncentracija gospodarske moči
84;economic conditions;gospodarske razmere
3086;economic consequence;gospodarske posledice
4283;economic contingency stock;konjunkturne zaloge
202;economic convergence;ekonomska konvergenca
3066;economic conversion;preusmeritev gospodarstva
209;economic cooperation;gospodarsko sodelovanje
335;economic cycle;gospodarski ciklus
427;economic development;gospodarski razvoj
455;economic discrimination;gospodarska diskriminacija
461;economic disparity;ekonomske razlike
1040;economic fluctuation;gospodarsko nihanje
2616;economic forecasting;gospodarska napoved
1149;economic geography;ekonomska geografija
c_6cfce4be;economic governance (EU);ekonomsko upravljanje (EU)
310;economic growth;gospodarska rast
1345;economic independence;gospodarska neodvisnost
1352;economic indicator;gospodarski kazalec
5673;economic infrastructure;gospodarska infrastruktura
5682;economic instrument for the environment;ekonomski instrument za okolje
1463;economic integration;gospodarsko povezovanje
6120;economic intelligence;gospodarske informacije
1472;economic interdependence;gospodarska soodvisnost
1200;Economic Interest Grouping;gospodarsko interesno združenje
4077;economic liberalism;gospodarski liberalizem
1955;economic model;ekonomski model
574;economic offence;gospodarski prekršek
2402;economic planning;gospodarsko načrtovanje
2497;economic policy;ekonomska politika
2627;economic priority;gospodarska prioriteta
2910;economic recession;gospodarska recesija
2933;economic reconstruction;gospodarska obnova
3400;economic recovery;okrevanje gospodarstva
5840;economic reform;gospodarska reforma
3058;economic region;gospodarska regija
3219;economic relations;ekonomski odnosi
3533;economic resources;gospodarski viri
3901;economic rights;ekonomske pravice
3933;economics;ekonomija
3870;economic sanctions;gospodarske sankcije
4006;economic sector;gospodarski sektor
5146;economic situation;gospodarski položaj
4250;economic stabilisation;gospodarska stabilizacija
4254;economic stagnation;gospodarska stagnacija
4262;economic statistics;gospodarska statistika
4302;economic structure;struktura gospodarstva
712;economic support;gospodarska podpora
770;economic survey;pregled gospodarskih gibanj
3013;economic system;gospodarski sistem
358;economic take-off;gospodarski vzpon
6143;economic transition;gospodarska tranzicija
4601;economic union;ekonomska unija
6786;economic value;ekonomska vrednost
641;economies of scale;ekonomija obsega
637;economy;gospodarstvo
4457;EC opinion;mnenje ES
3709;Ecosoc;Ecosoc
664;ecosystem;ekosistem
5302;Ecowas countries;države ECOWAS
4020;EC recommendation;priporočilo ES
4022;EC Regulation;uredba ES
5327;ECSC;ESPJ
852;ECSC aid;pomoč ESPJ
352;ECSC general Decision;splošna odločba ESPJ
353;ECSC individual Decision;posamična odločba ESPJ
2592;ECSC levy;prelevman ESPJ
2608;ECSC loan;posojilo ESPJ
5057;ECSC operating budget;operativni proračun ESPJ
4026;ECSC opinion;mnenje ESPJ
2930;ECSC recommendation;priporočilo ESPJ
4480;ECSC Treaty;Pogodba o ustanovitvi ESPJ
6333;Ecu;eku
841;Ecuador;Ekvador
4055;EDF;ERS
668;education;izobraževanje
48;educational administration;šolska uprava
5176;educational exchange;izmenjava v šolstvu
2196;educational guidance;šolsko svetovanje
873;educational institution;izobraževalni zavod
2397;educational planning;načrtovanje izobraževanja
2973;educational reform;reforma vzgoje in izobraževanja
4357;educational system;šolski sistem
5175;education budget;proračun za izobraževanje
269;education costs;stroški izobraževanja
1380;education grant;štipendija za izobraževanje
675;education of foreigners;izobraževanje tujcev
5603;education of young offenders;vzgojni nadzor
2467;education policy;izobraževalna politika
5905;education statistics;statistika izobraževanja
5531;EEA Council;Svet EGP
5504;EEA Joint Committee;Skupni odbor EGP
5505;EEA Joint Consultative Committee;Skupni posvetovalni odbor EGP
5681;EEA joint institution;skupna institucija EGP
5510;EEA joint parliamentary committee;Skupni parlamentarni odbor EGP
4481;EEC Treaty;Pogodba EGS
6327;EFICS;EFICS
176;EFTA;EFTA
187;EFTA countries;države Efte
6101;EFTA Court;Sodišče EFTA
2121;egg;jajce
2212;egg product;jajčni izdelek
690;Egypt;Egipt
c_31da5694;e-Health;e-zdravje
2607;EIB loan;posojilo EIB
2333;elderly person;starejša oseba
695;election;volitve
5097;election campaign;volilna kampanja
2808;election campaign publicity;volilna propaganda
1082;election expenses;stroški volitev
1013;election financing;financiranje volitev
3035;election monitoring;nadzor volitev
2796;election programme;volilni program
3037;election result;volilni izid
1778;elective office;volilni mandat
1359;electoral alliance;volilna koalicija
5276;electoral deposit;volilna varščina
1093;electoral fraud;ponareditev volilnih rezultatov
558;electoral law;volilna zakonodaja
2880;electoral quota;volilni količnik
6890;electoral reform;volilna reforma
1679;electoral register;volilni imenik
4367;electoral system;volilni sistem
706;electorate;volilno telo
747;electrical energy;električna energija
1401;electrical engineering;elektrotehnična industrija
1833;electrical equipment;elektromaterial
3783;electrical industry;elektroindustrija
2693;electrical process;elektroliza
3859;electric cable;električni kabel
5410;electricity storage device;električni akumulator
477;electricity supply;oskrba z električno energijo
3864;electric machinery;električni stroj
4656;electric vehicle;električno vozilo
707;electrochemistry;elektrokemija
3865;electro-magnetic equipment;elektromagnetna oprema
5319;electromagnetic interference;elektromagnetne motnje
708;electrometallurgy;elektrometalurgija
3248;electronic banking;elektronsko bančništvo
6089;electronic commerce;elektronsko poslovanje
50;electronic component;elektronska komponenta
2192;electronic device;elektronska naprava
6767;electronic document;elektronski dokument
6189;electronic document management;elektronsko upravljanje podatkov
849;electronic equipment;elektronska oprema
c_e2de1ffd;electronic game;elektronska igra
6894;electronic government;elektronska uprava
3010;electronic mail;elektronska pošta
1971;electronic money;elektronski denar
6110;electronic publishing;elektronsko objavljanje
709;electronics;elektronika
6370;electronic signature;elektronski podpis
1400;electronics industry;elektronska industrija
4755;electronic voting;elektronsko glasovanje
6411;electronic waste;elektronski odpadki
710;electrotechnology;elektrotehnika
5561;eligibility criteria;merilo za pridobitev pomoči
5847;eligible region;regija, ki izpolnjuje pogoje
1419;elimination of illiteracy;opismenjevanje
691;El Salvador;Salvador
719;emancipation;emancipacija
5432;embassy;veleposlaništvo
5608;embryo and foetus;zarodek in plod
881;emergency aid;nujna pomoč
6741;emergency medical treatment;nujna medicinska pomoč
724;emigration;izseljevanje
725;Emilia-Romagna;Emilija-Romanja
434966;emission allowance;emisijski kupon
434843;emission trading;trgovanje z emisijami
735;employer;delodajalec
5521;employers' confederation;zveza delodajalcev
2279;employers' organisation;organizacija delodajalcev
723;employment aid;pomoč za zaposlovanje
6346;Employment Committee (EU);odbor za zaposlovanje (EU)
2468;employment policy;politika zaposlovanja
4113;employment service;služba za zaposlovanje
3537;employment statistics;statistika zaposlenosti
4299;employment structure;struktura zaposlenosti
5729;EMS exchange-rate mechanism;mehanizem deviznih tečajev EMS
4137;encyclopaedia;enciklopedija
1758;endemic disease;endemična bolezen
5720;endocrine disease;endokrina bolezen
3716;ENEA;ENEA
4886;energy audit;energetska bilanca
142;energy consumption;poraba energije
203;energy conversion;pretvarjanje energije
435164;energy cooperation;sodelovanje na področju energetike
308;energy crisis;energetska kriza
6320;energy crop;energetske rastline
378;energy demand;energetske potrebe
475;energy distribution;distribucija energije
6697;energy diversification;diverzifikacija oskrbe z energijo
6700;energy efficiency;energetska učinkovitost
3741;energy-generating product;energent
5861;energy grid;energetsko omrežje
3737;energy industry;energetika
534;energy law;energetsko pravo
2498;energy policy;energetska politika
2715;energy production;proizvodnja energije
2945;energy recovery;rekuperacija energije
2917;energy research;energetske raziskave
3538;energy resources;energetski viri
642;energy saving;varčevanje z energijo
1685;energy site;nahajališče energetskega vira
4293;energy storage;skladiščenje energije
2312;energy supply;oskrba z energijo
4420;energy technology;energetska tehnologija
4507;energy transport;prenos energije
4629;energy use;raba energije
930;enforcement of ruling;izvršitev sodne odločbe
1994;engine;motor
1435;engineer;inženir
2206;engineering structure;objekt nizke gradnje
5438;England;Anglija
1776;English Channel;Rokavski preliv
291;English-speaking Africa;anglofonska Afrika
6274;enhanced cooperation;okrepljeno sodelovanje
3939;enjoyment of rights;uživanje pravic
6704;enlargement of an international organisation;širitev mednarodne organizacije
4057;enlargement of the Union;širitev Evropske unije
3542;entrepreneur;podjetnik
6749;entrepreneurship;podjetništvo
5546;environmental cooperation;okoljsko sodelovanje
c_bb1a60eb;environmental cost;okoljski stroški
6396;environmental economics;okoljska ekonomika
6397;environmental education;okoljsko izobraževanje
3139;environmental impact;vpliv na okolje
8550;environmental indicator;okoljski indikator
c_165899a6;environmental industry;eko industrija
535;environmental law;pravo okolja
6401;environmental liability;okoljska odgovornost
3140;environmental monitoring;spremljanje stanja okolja
5571;environmental offence;kaznivo dejanje zoper okolje
2470;environmental policy;okoljska politika
2825;environmental protection;varstvo okolja
2919;environmental research;okoljske raziskave
4074;environmental risk prevention;preprečevanje okoljskega tveganja
5754;environmental standard;okoljski standard
6402;environmental statistics;okoljska statistika
5839;environmental tax;okoljski davek
6111;enzyme;encim
5131;EP assent;privolitev EP
19;EP Committee;odbor EP
5128;EP delegation;delegacija EP
837;epidemic;epidemija
838;epidemiology;epidemiologija
839;Epirus;Epir
4473;EP opinion;mnenje EP
3494;EP resolution;resolucija EP
7928;EPSO;EPSO
689;equality before the law;enakost pred zakonom
687;equal pay;enako plačilo
688;equal treatment;enako obravnavanje
1218;Equatorial Guinea;Ekvatorialna Gvineja
4792;equatorial zone;ekvatorialni pas
842;equidae;kopitarji
264;equipment cost;stroški opreme
8472;equitable tourism;pošteni turizem
854;equivalence of diplomas;enakovrednost diplom
855;ergonomics;ergonomija
5617;Eritrea;Eritreja
3158;erosion;erozija
5129;ESC opinion;mnenje ESO
6378;espionage;vohunjenje
5366;ESRO;ESRO
6788;essential oil;eterično olje
6106;established right;pridobljena pravica
871;establishment;ustanavljanje
6117;establishment of peace;vzpostavitev miru
5619;Estonia;Estonija
3154;estuary;estuarij
890;ethanol;etanol
1989;ethics;etika
891;Ethiopia;Etiopija
6376;ethnic cleansing;etnično čiščenje
5528;ethnic conflict;etnični spor
3910;ethnic discrimination;etnična diskriminacija
1202;ethnic group;etnična skupina
6394;ethnography;etnografija
892;ethnology;etnologija
6095;ETSI;ETSI
6725;EU Accession Treaty;pristopna pogodba (EU)
5258;EU act;akt EU
5413;EU action;ukrep EU
5418;EU activity;dejavnost EU
1789;EU agricultural market;kmetijski trg EU
6048;EU agriculture committee;odbor za kmetijstvo (EU)
862;EU aid;pomoč EU
2163;EU body;organ EU
5761;EU body for police and judicial cooperation;organ EU za pravosodno in policijsko sodelovanje
738;EU borrowing;najem posojila EU
438855;EU budget;proračun EU
6286;EU Charter of Fundamental Rights;Listina EU o temeljnih pravicah
c_2e08d60f;EU civilian mission;civilna misija EU
36;EU competence;pristojnost EU
435330;EU competition policy;politika konkurence EU
4125;EU control;nadzor EU
6053;EU Council committee;odbor Sveta EU
5806;EU Council Presidency;predsedstvo Sveta EU
5842;EU customs procedure;carinski postopek EU
435007;EU emission allowance;emisijski kupon EU
434880;EU Emissions Trading Scheme;sistem EU za trgovanje z emisijami
2454;EU employment policy;politika zaposlovanja EU
5794;EU environmental policy;okoljska politika EU
5576;EU expenditure;odhodki EU
1460;EU financial instrument;finančni instrument EU
1005;EU financing;financiranje EU
5844;EU financing arrangements;sistem financiranja EU
6744;eugenics;evgenika
3617;EU industrial policy;industrijska politika EU
5674;EU initiative;pobuda EU
1451;EU institution;institucija EU
1490;EU investment;naložbe EU
525;EU law;pravo EU
435196;EU law - international law;zakonodaja EU - mednarodno pravo
5127;EU law - national law;pravo EU – nacionalno pravo
4017;EU legal system;pravni red EU
441716;EU loan;posojilo EU
1795;EU market;trg EU
5283;EU Member State;država članica EU
6541;EU migration policy;migracijska politika EU
8475;EU Military Committee;Vojaški odbor Evropske unije
8482;EU military mission;vojaška misija EU
8477;EU Military Staff;Vojaški štab EU
3526;EU national;državljan EU
8476;EU-NATO cooperation;sodelovanje EU-NATO
5769;EU office or agency;urad ali agencija EU
3032;EU Official Journal;Uradni list EU
5552;EU police cooperation;policijsko sodelovanje (EU)
8481;EU police mission;policijska misija EU
2451;EU policy;politika EU
6218;EU policy - national policy;politika EU – nacionalna politika
2713;EU production;proizvodnja EU
5315;EU programme;program EU
2860;EU publication;publikacija EU
2610;Euratom loan;posojilo Euratom
388;Euratom Supply Agency;Agencija za oskrbo Euratom
c_8c634c9b;EU reference laboratory;referenčni laboratorij EU
2516;EU regional policy;regionalna politika EU
3654;Eureka;Eureka
4040;EU relations;odnosi EU
4054;EURES;EURES
3656;EU research policy;raziskovalna politika EU
c_1c478aa5;EU restrictive measure;omejevalni ukrep EU
6334;Euribor;EURIBOR
665;euro;euro
4123;Euro-Arab cooperation;evro-arabsko sodelovanje
6151;euro area;euroobmočje
5478;Euro-Atlantic Partnership Council;Evroatlantski partnerski svet
903;Eurobond;euroobveznica
905;Eurocommunism;evrokomunizem
906;Eurocontrol;Eurocontrol
5557;Eurocorps;Evrokorpus
900;Eurocredit;eurokredit
901;Eurocurrency;eurovaluta
902;Eurodollar;eurodolar
3717;Eurofound;Eurofound
8429;Eurogroup (euro area);Evroskupina (euroobmočje)
908;Eurogroup (NATO);Evroskupina (NATO)
6723;Eurojust;Eurojust
904;Euromarket;eurotrg
3505;Euro-missile;evroraketa
909;Europe;Evropa
4369;European accounting system;evropski računovodski sistem
5425;European agency;European agency(under translation)
