ID;SRC;TAR
504;double taxation;dubbele belasting
5198;downloading;invoer per lijn
2799;draft budget;ontwerp-begroting
5825;draft budget (EU);ontwerpbegroting (EU)
5606;drafting of EU law;uitwerking van EU-wetgeving
510;drainage;drainage
1908;draught animal;trekdier
875;drawing up of the budget;opstellen van de begroting
5620;drawing up of the EU budget;opstelling van de EU-begroting
509;dredging;baggeren
511;Drenthe;Drenthe
2962;dried product;droog product
1060;drilling;boren
1831;drilling equipment;boormateriaal
1566;drinking milk;consumptiemelk
607;drinking water;drinkwater
2349;drivers;bestuurder
5324;driving instruction;verkeersopleiding
2325;driving licence;rijbewijs
467;driving mechanism;besturingsinrichting
3116;driving period;rijtijd
c_681e6d24;drone;drone
6905;dropout;voortijdige schoolverlating
3988;drought;droogte
4475;drug addiction;drugverslaving
c_7951978e;drug residue;geneesmiddelresidu
5752;drugs classification;farmaceutische nomenclatuur
5916;drug surveillance;inspectie van geneesmiddelen
3355;drug traffic;handel in verdovende middelen
2536;dry farming;landbouw in aride gebieden
505;dual nationality;dubbele nationaliteit
5461;dual-use good;goederen voor dubbel gebruik
5928;dual-use technology;technologie voor dubbel gebruik
503;Dubai;Dubai
588;dumping;dumping
3132;dumping of waste;in zee storten van afvalstoffen
4879;durable goods;duurzame goederen
5000;durum wheat;harde tarwe
2572;dust;stof
5586;duties of civil servants;plichten van de ambtenaar
4672;duty-free sale;belastingvrije verkoop
6038;dyestuff;kleurstof
1381;dyestuffs industry;kleurstoffenindustrie
8365;EAC countries;EAC-landen
168;EADI;EADI
5344;EAEC;EGA
350;EAEC Decision;EGA-beschikking
4019;EAEC Directive;EGA-richtlijn
4037;EAEC Joint Undertaking;gemeenschappelijke onderneming Euratom
4024;EAEC opinion;advies van de EGA
2931;EAEC recommendation;EGA-aanbeveling
3106;EAEC Regulation;EGA-verordening
4482;EAEC Treaty;EGA-Verdrag
450658;EAFRD;Elfpo
450652;EAGF;ELGF
978;EAGGF;EOGFL
979;EAGGF Guarantee Section;EOGFL, afdeling Garantie
980;EAGGF Guidance Section;EOGFL, afdeling Oriëntatie
2594;early childhood;vroegste kinderjaren
696;early election;vervroegde verkiezing
2625;early fruit and vegetables;eerstelingen
3626;early retirement;vervroegd pensioen
6902;early-stage capital;eerste-fasekapitaal
5890;earthquake;aardschok
3757;earths and stones;aarde en gesteenten
3952;earth sciences;aardkunde
3938;easement;servituut
357;East Africa;Oost-Afrika
5107;East African Community;Oost-Afrikaanse Gemeenschap
2291;Eastern Bloc countries;Oostbloklanden
c_de77a2c0;Eastern Croatia;Oost-Kroatië
6247;Eastern Finland;oostelijk Finland
7892;Eastern Macedonia and Thrace;Oost-Macedonië en Thracië
1765;Eastern Malaysia;Oost-Maleisië
c_6547ccb7;Eastern Partnership;Oostelijk Partnerschap
6238;East Middle Sweden;oostelijk Midden-Zweden
1905;East Midlands;East Midlands
596;East of England;Oost-Engeland
4461;East Timor;Oost-Timor
2485;East-West policy;blokpolitiek
3223;East-West relations;Oost-Westverhouding
8;East-West trade;Oost-Westhandel
1225;eating habits;voedingsgewoonte
5460;EBRD;EBWO
4035;EC Accession Treaty;EG-Toetredingsverdrag
3978;EC action to establish liability;aansprakelijkheidsverhaal
2346;EC category B staff;EG-personeel categorie B
2347;EC category C staff;EG-personeel categorie C
2348;EC category D staff;EG-personeel categorie D
7342;ecclesiastical council;concilie
5726;EC conformity marking;CE-conformiteitsmerk
4014;EC Decision;beschikking van de EG
4015;EC Directive;EG-richtlijn
6255;ECHO;ECHO
2164;EC institutional body;institutioneel orgaan EG
6358;Ecofin;Ecofin
5696;eco-label;milieukeurmerk
844;ecological balance;ecologisch evenwicht
8471;ecological tourism;ecotoerisme
633;ecologism;ecologisme
632;ecology;ecologie
2007;ecology movement;ecologische beweging
2254;Ecology Party;ecologische partij
634;econometrics;econometrie
3083;economic accounts for agriculture;economische landbouwboekhouding
5992;economic activity;economische activiteit
536;economic aggregate;economisch aggregaat
2928;economic agreement;economische overeenkomst
899;economic aid;economische hulp
1800;economic analysis;economische analyse
c_2d0e694e;Economic and Financial Committee;Economisch en Financieel Comité
4602;Economic and Monetary Union;Economische en Monetaire Unie
5499;economic and social cohesion;economische en sociale samenhang
6159;Economic Community of Central African States;Economische Gemeenschap van Centraal-Afrikaanse Staten
5341;Economic Community of West African States;Economische Gemeenschap van Westafrikaanse Staten
69;economic concentration;economische concentratie
84;economic conditions;economische toestand
3086;economic consequence;economisch gevolg
4283;economic contingency stock;conjuncturele voorraad
202;economic convergence;economische convergentie
3066;economic conversion;economische omschakeling
209;economic cooperation;economische samenwerking
335;economic cycle;economische kringloop
427;economic development;economische ontwikkeling
455;economic discrimination;discriminatie op grond van economische situatie
461;economic disparity;economische ongelijkheid
1040;economic fluctuation;economische fluctuatie
2616;economic forecasting;economische prognose
1149;economic geography;economische geografie
c_6cfce4be;economic governance (EU);economische governance van de EU
310;economic growth;economische groei
1345;economic independence;economische onafhankelijkheid
1352;economic indicator;economische indicator
5673;economic infrastructure;economische infrastructuur
5682;economic instrument for the environment;economisch instrument voor het milieu
1463;economic integration;economische integratie
6120;economic intelligence;economische informatievergaring
1472;economic interdependence;wederzijdse economische afhankelijkheid
1200;Economic Interest Grouping;economische belangengemeenschap
4077;economic liberalism;economisch liberalisme
1955;economic model;economisch model
574;economic offence;economisch delict
2402;economic planning;economische planning
2497;economic policy;economisch beleid
2627;economic priority;economische prioriteit
2910;economic recession;economische recessie
2933;economic reconstruction;economische wederopbouw
3400;economic recovery;economisch herstel
5840;economic reform;economische hervorming
3058;economic region;economisch gebied
3219;economic relations;economische betrekking
3533;economic resources;economische hulpbron
3901;economic rights;economische rechten
3933;economics;economische wetenschap
3870;economic sanctions;economische sanctie
4006;economic sector;economische sector
5146;economic situation;economische situatie
c_87ccc7c3;economics profession;econoom
4250;economic stabilisation;economische stabilisatie
4254;economic stagnation;economische stagnatie
4262;economic statistics;economische statistiek
4302;economic structure;economische structuur
712;economic support;economische steun
770;economic survey;economisch onderzoek
3013;economic system;economisch stelsel
358;economic take-off;loskomen uit economische stagnatie
6143;economic transition;economisch overgangsproces
4601;economic union;economische unie
6786;economic value;economische waarde
641;economies of scale;kostenbesparing door schaalvergroting
637;economy;economie
4457;EC opinion;EG-advies
3709;Ecosoc;Ecosoc
664;ecosystem;ecosysteem
5302;Ecowas countries;Ecowas-landen
4020;EC recommendation;EG-aanbeveling
4022;EC Regulation;EG-verordening
5327;ECSC;EGKS
852;ECSC aid;EGKS-steun
352;ECSC general Decision;algemene EGKS-beschikking
353;ECSC individual Decision;individuele beschikking EGKS
2592;ECSC levy;EGKS-heffing
2608;ECSC loan;EGKS-lening
5057;ECSC operating budget;operationele begroting EGKS
4026;ECSC opinion;advies van de EGKS
2930;ECSC recommendation;EGKS-aanbeveling
4480;ECSC Treaty;EGKS-Verdrag
6333;Ecu;Ecu
841;Ecuador;Ecuador
4055;EDF;EOF
668;education;opleiding
48;educational administration;onderwijsadministratie
5176;educational exchange;schooluitwisseling
2196;educational guidance;voorlichting inzake schoolkeuze
873;educational institution;onderwijsinstelling
2397;educational planning;onderwijsplanning
2973;educational reform;onderwijshervorming
4357;educational system;onderwijssysteem
5175;education budget;onderwijsbegroting
269;education costs;kosten van onderwijs
1380;education grant;studietoelage
675;education of foreigners;onderwijs voor buitenlanders
5603;education of young offenders;onderwijs onder toezicht
2467;education policy;onderwijsbeleid
5905;education statistics;onderwijsstatistiek
5531;EEA Council;EER-Raad
5504;EEA Joint Committee;Gemengd Comité van de EER
5505;EEA Joint Consultative Committee;Raadgevend Comité van de EER
5681;EEA joint institution;gemeenschappelijke instelling EER
5510;EEA joint parliamentary committee;Gemengd Parlementair Comité van de EER
4481;EEC Treaty;EEG-Verdrag
6327;EFICS;EFICS
176;EFTA;EVA
187;EFTA countries;EVA-landen
6101;EFTA Court;EVA-Hof
2121;egg;ei
2212;egg product;eiproduct
690;Egypt;Egypte
c_31da5694;e-Health;e-gezondheid
2607;EIB loan;EIB-lening
2333;elderly person;bejaarde
695;election;verkiezing
5097;election campaign;verkiezingscampagne
2808;election campaign publicity;verkiezingspropaganda
1082;election expenses;kosten van de verkiezingen
1013;election financing;financiering van een verkiezing
3035;election monitoring;toezicht op de verkiezingen
2796;election programme;verkiezingsprogramma
3037;election result;verkiezingsuitslag
1778;elective office;mandaat
1359;electoral alliance;verkiezingsverbond
5276;electoral deposit;verkiezingswaarborg
1093;electoral fraud;verkiezingsfraude
558;electoral law;kiesrecht
2880;electoral quota;kiesdeler
6890;electoral reform;hervorming van het kiesstelsel
1679;electoral register;kiezerslijst
4367;electoral system;kiesstelsel
706;electorate;kiezerscorps
747;electrical energy;elektrische energie
1401;electrical engineering;elektrotechnische industrie
1833;electrical equipment;elektrisch materiaal
3783;electrical industry;elektrische industrie
2693;electrical process;elektrisch procédé
3859;electric cable;elektrische kabel
5410;electricity storage device;elektrische accumulator
477;electricity supply;elektriciteitsvoorziening
3864;electric machinery;elektrische machine
4656;electric vehicle;elektrisch voertuig
707;electrochemistry;elektrochemie
3865;electro-magnetic equipment;elektromagnetisch materiaal
5319;electromagnetic interference;elektromagnetische schadelijke invloed
708;electrometallurgy;elektrometallurgie
3248;electronic banking;elektronische bankhandeling
6089;electronic commerce;elektronische handel
50;electronic component;elektronisch onderdeel
2192;electronic device;elektronisch apparaat
6767;electronic document;elektronisch document
6189;electronic document management;elektronisch document management
849;electronic equipment;elektronische uitrusting
c_e2de1ffd;electronic game;digitaal spel
6894;electronic government;elektronische overheid
3010;electronic mail;elektronische post
1971;electronic money;elektronisch betaalmiddel
6110;electronic publishing;elektronisch publiceren
709;electronics;elektronica
6370;electronic signature;elektronische handtekening
1400;electronics industry;elektronische industrie
4755;electronic voting;elektronische stemming
6411;electronic waste;elektronisch afval
710;electrotechnology;elektrotechniek
5561;eligibility criteria;ontvankelijkheidscriterium
5847;eligible region;subsidiabel gebied
1419;elimination of illiteracy;alfabetisering
691;El Salvador;El Salvador
719;emancipation;emancipatie
5432;embassy;ambassade
5608;embryo and foetus;ongeboren vrucht
881;emergency aid;noodhulp
6741;emergency medical treatment;geneeskundige noodhulp
724;emigration;emigratie
725;Emilia-Romagna;Emilia-Romagna
434966;emission allowance;emissierechten
434843;emission trading;emissiehandel
735;employer;werkgever
5521;employers' confederation;verbond van werkgevers
2279;employers' organisation;werkgeversorganisatie
723;employment aid;werkgelegenheidsbevordering
6346;Employment Committee (EU);Comité voor de werkgelegenheid (EU)
2468;employment policy;werkgelegenheidsbeleid
4113;employment service;dienst voor arbeidsbemiddeling
3537;employment statistics;werkgelegenheidsstatistiek
4299;employment structure;structuur van de werkgelegenheid
5729;EMS exchange-rate mechanism;EMS-wisselkoersmechanisme
4137;encyclopaedia;encyclopedie
1758;endemic disease;endemische ziekte
5720;endocrine disease;endocriene ziekte
c_667f2c16;endocrine disruptor;hormoonontregelaar
3716;ENEA;ENEA
4886;energy audit;energiebalans
142;energy consumption;energieverbruik
203;energy conversion;omzetting van energie
435164;energy cooperation;energiesamenwerking
308;energy crisis;energiecrisis
6320;energy crop;teelt van landbouwgewassen voor brandstofproductie
378;energy demand;energiebehoefte
475;energy distribution;energiedistributie
6697;energy diversification;energiediversificatie
6700;energy efficiency;energie-efficiëntie
3741;energy-generating product;energieproduct
5861;energy grid;energienet
3737;energy industry;energie-industrie
534;energy law;energierecht
2498;energy policy;energiebeleid
2715;energy production;energieproductie
2945;energy recovery;terugwinning van energie
2917;energy research;energieonderzoek
3538;energy resources;energievoorraad
642;energy saving;energiebesparing
1685;energy site;vindplaats van energie
4293;energy storage;energieopslag
2312;energy supply;energievoorziening
4420;energy technology;energietechnologie
4507;energy transport;energietransport
4629;energy use;energiegebruik
930;enforcement of ruling;tenuitvoerlegging van het vonnis
1994;engine;motor
1435;engineer;ingenieur
2206;engineering structure;kunstwerk
5438;England;Engeland
1776;English Channel;het Kanaal
291;English-speaking Africa;Engelssprekend Afrika
6274;enhanced cooperation;nauwere samenwerking
3939;enjoyment of rights;genot van rechten
6704;enlargement of an international organisation;uitbreiding van een internationale organisatie
4057;enlargement of the Union;uitbreiding van de Europese Unie
3542;entrepreneur;ondernemer
6749;entrepreneurship;ondernemingsgeest
5546;environmental cooperation;samenwerking op milieugebied
c_bb1a60eb;environmental cost;milieukosten
6396;environmental economics;milieueconomie
6397;environmental education;milieueducatie
3139;environmental impact;invloed op het milieu
8550;environmental indicator;milieu-indicator
c_165899a6;environmental industry;milieu-industrie
535;environmental law;milieurecht
6401;environmental liability;aansprakelijkheid voor milieuschade
3140;environmental monitoring;toezicht op het milieu
5571;environmental offence;milieudelict
2470;environmental policy;milieubeleid
2825;environmental protection;milieubescherming
2919;environmental research;milieuonderzoek
4074;environmental risk prevention;preventie van milieurisico's
5754;environmental standard;milieunorm
6402;environmental statistics;milieustatistiek
5839;environmental tax;milieuheffing
6111;enzyme;enzym
5131;EP assent;instemmingsprocedure EP
19;EP Committee;commissie EP
5128;EP delegation;delegatie EP
837;epidemic;epidemie
838;epidemiology;epidemiologie
839;Epirus;Epirus
4473;EP opinion;advies van het EP
3494;EP resolution;EP-resolutie
7928;EPSO;EPSO
689;equality before the law;gelijkheid voor de wet
687;equal pay;gelijkheid van beloning
688;equal treatment;gelijke behandeling
1218;Equatorial Guinea;Equatoriaal-Guinea
4792;equatorial zone;equatoriale gordel
842;equidae;paardachtige
264;equipment cost;materiaalkosten
8472;equitable tourism;eerlijk toerisme
854;equivalence of diplomas;gelijkwaardigheid van diploma's
855;ergonomics;ergonomie
5617;Eritrea;Eritrea
3158;erosion;erosie
5129;ESC opinion;advies van het ESC
6378;espionage;spionage
5366;ESRO;ESRO
6788;essential oil;essentiële olie
6106;established right;verworven rechten
871;establishment;vestiging
6117;establishment of peace;totstandbrenging van de vrede
5619;Estonia;Estland
3154;estuary;estuarium
890;ethanol;ethanol
1989;ethics;ethiek
891;Ethiopia;Ethiopië
6376;ethnic cleansing;etnische zuivering
5528;ethnic conflict;conflict tussen etnische groeperingen
3910;ethnic discrimination;etnische discriminatie
1202;ethnic group;etnische groep
6394;ethnography;etnografie
6095;ETSI;ETSI
6725;EU Accession Treaty;Toetredingsverdrag (EU)
5258;EU act;handeling van de EU
5413;EU action;EU-actie
5418;EU activity;EU-activiteit
1789;EU agricultural market;landbouwmarkt van de EU
6048;EU agriculture committee;EU-landbouwcomité
862;EU aid;EU-steun
c_c565cff5;EU banking union;EU-bankenunie
2163;EU body;EU-orgaan
5761;EU body for police and judicial cooperation;samenwerkingsorgaan (EU)
738;EU borrowing;door de EU opgenomen lening
438855;EU budget;EU-begroting
6286;EU Charter of Fundamental Rights;Handvest van de grondrechten van de Europese Unie
c_2e08d60f;EU civilian mission;civiele missie van de EU
36;EU competence;bevoegdheid van de EU
435330;EU competition policy;EU-mededingingsbeleid
4125;EU control;EU-controle
6053;EU Council committee;comité van de Raad van de Europese Unie
5806;EU Council Presidency;voorzitterschap van de Raad van de Europese Unie
5842;EU customs procedure;EU-douanestelsel
c_8b0ac3e2;EU direct payments;rechtstreekse EU-betalingen
435007;EU emission allowance;EU-emissierechten
434880;EU Emissions Trading Scheme;EU-regeling voor de emissiehandel
2454;EU employment policy;EU-werkgelegenheidsbeleid
c_d8d35f08;EU energy policy;EU-energiebeleid
5794;EU environmental policy;EU-milieubeleid
5576;EU expenditure;EU-uitgaven
1460;EU financial instrument;financieel EU-instrument
1005;EU financing;financiering van de EU
5844;EU financing arrangements;financieringsstelsel van de EU
6744;eugenics;eugenese
5675;EU growth strategy;EU-groeistrategie
3617;EU industrial policy;EU-industriebeleid
5674;EU initiative;initiatief van de EU
1451;EU institution;communautaire instelling
1490;EU investment;investering van de EU
525;EU law;EU-recht
435196;EU law - international law;EU-recht - internationaal recht
5127;EU law - national law;EU-recht - nationaal recht
4017;EU legal system;EU-rechtsorde
441716;EU loan;door de EU verstrekte lening
c_f05a3667;EU macroregional policy;macroregionaal beleid van de EU
1795;EU market;EU-markt
5283;EU Member State;EU-lidstaat
6541;EU migration policy;migratiebeleid van de EU
8475;EU Military Committee;Militair Comité van de Europese Unie
8482;EU military mission;militaire missie van de EU
8477;EU Military Staff;Militaire Staf van de EU
3526;EU national;EU-onderdaan
8476;EU-NATO cooperation;samenwerking tussen de EU en de NAVO
5769;EU office or agency;EU-instantie
3032;EU Official Journal;Publicatieblad EU
5552;EU police cooperation;politiële samenwerking (EU)
8481;EU police mission;EU-politiemissie
2451;EU policy;EU-beleid
6218;EU policy - national policy;EU-beleid - nationaal beleid
2713;EU production;EU-productie
5315;EU programme;EU-programma
2860;EU publication;EU-publicatie
2610;Euratom loan;Euratom-lening
388;Euratom Supply Agency;voorzieningsagentschap van Euratom
c_8c634c9b;EU reference laboratory;EU-referentielaboratorium
2516;EU regional policy;regionaal beleid van de EU
3654;Eureka;Eureka
4040;EU relations;betrekking van de Europese Unie
4054;EURES;Eures
3656;EU research policy;EU-onderzoeksbeleid
c_1c478aa5;EU restrictive measure;beperkende maatregel van de EU
6334;Euribor;EURIBOR
665;euro;euro
4123;Euro-Arab cooperation;Europees-Arabische samenwerking
6151;euro area;eurozone
5478;Euro-Atlantic Partnership Council;Euro-Atlantische Partnerschapsraad
903;Eurobond;Euro-emissie
905;Eurocommunism;eurocommunisme
906;Eurocontrol;Eurocontrol
5557;Eurocorps;Europees leger
900;Eurocredit;Eurokrediet
901;Eurocurrency;Eurodeviezen
902;Eurodollar;Eurodollar
3717;Eurofound;Eurofound
8429;Eurogroup (euro area);Eurogroep (eurozone)
908;Eurogroup (NATO);Eurogroep (NAVO)
6723;Eurojust;Eurojust
904;Euromarket;Euromarkt
3505;Euro-missile;euroraket
909;Europe;Europa
4369;European accounting system;Europees stelsel van rekeningen
5425;European agency;Europees agentschap
7221;European Agency for Reconstruction;Europees Bureau voor wederopbouw
5427;European Agency for Safety and Health at Work;Europees Agentschap voor veiligheid en gezondheid op het werk
c_8a658bb0;European Agency for the Operational Management of Large-Scale IT Systems in the Area of Freedom, Security and Justice;Europees Agentschap voor het operationeel beheer van grootschalige IT-systemen op het gebied van vrijheid, veiligheid en recht
6309;European agricultural model;Europees landbouwmodel
6256;European Anti-fraud Office;Europees Bureau voor fraudebestrijding
3452;European arms policy;Europese bewapeningspolitiek
6724;European arrest warrant;Europees arrestatiebevel
6547;European association;Europese vereniging
5406;European Association Agreement;Europese associatieovereenkomst
4046;European Association for Cooperation;Europese samenwerkingsassociatie
421;European Association of National Productivity Centres;Europese Associatie van productiviteitscentra
447958;European Asylum Support Office;Europees Ondersteuningsbureau voor asielzaken
3715;European Atomic Energy Society;Europese Vereniging voor atoomenergie
5193;European audiovisual area;Europese audiovisuele ruimte
7937;European Aviation Safety Agency;Europese Agentschap voor de veiligheid van de luchtvaart
c_047e5912;European Banking Authority;Europese Bankautoriteit
8488;European Barge Union;Europese Binnenvaart Unie
3720;European Broadcasting Union;Europese Radio-Unie
5455;European Central Bank;Europese Centrale Bank
445259;European Central Bank opinion;advies van de Europese Centrale Bank
7983;European Centre for Disease Prevention and Control;Europees Centrum voor ziektepreventie en -bestrijding
8395;European Centre for Parliamentary Research and Documentation;Europees centrum voor parlementair onderzoek en documentatie
6207;European Centre of Enterprises with Public Participation;Europees Centrum van gemeenschapsbedrijven
5485;European charter;Europees handvest
7984;European Chemicals Agency;Europees Agentschap voor chemische stoffen
c_c4c48e5c;European citizens' initiative;Europees burgerinitiatief
5491;European citizenship;Europees staatsburgerschap
5284;European Civil Aviation Conference;Europese Burgerluchtvaartconferentie
5130;European civil service;Europese overheidsdienst
4038;European Commission;Europese Commissie
4044;European Commissioner;Lid van de Europese Commissie
6093;European Committee for Standardisation;Europees Comité voor Normalisatie
5508;European Committee of the Regions;Europees Comité van de Regio's
26;European Communities;Europese Gemeenschappen
5343;European Community;Europese Gemeenschap
4202;European company;Europese vennootschap
5523;European conference;Europese conferentie
5347;European Conference of Ministers of Transport;Europese Conferentie van ministers van Verkeer
7127;European Constitution;Europese Grondwet
6711;European Consumer Centres Network;Netwerk van Europese centra voor de consument
3472;European convention;Europese Conventie
5326;European Convention on Human Rights;Europees Verdrag voor de rechten van de mens
210;European cooperation;Europese samenwerking
6757;European cooperative;Europese coöperatie
128;European Council;Europese Raad
256;European Court of Auditors;Europese Rekenkamer
257;European Court of Human Rights;Europees Hof voor de rechten van de mens
6562;European cultural event;Europese culturele manifestatie
6332;European currency;Europese munteenheid
7927;European Data Protection Supervisor;Europese Toezichthouder voor gegevensbescherming
7982;European Defence Agency;Europees Defensieagentschap
2499;European defence policy;Europees defensiebeleid
2326;European driving licence;Europees rijbewijs
6054;European Economic and Social Committee;Europees Economisch en Sociaal Comité
5618;European Economic Area;Europese Economische Ruimte
5658;European Economic Interest Grouping;Europees Economisch Samenwerkingsverband
697;European election;Europese verkiezing
4368;European electoral system;Europees kiesstelsel
6347;European Employment Strategy;Europese werkgelegenheidsstrategie
6079;European Energy Charter;Europees Energiehandvest
5310;European Environment Agency;Europees Milieuagentschap
447472;European External Action Service;Europese Dienst voor extern optreden
8284;European Fisheries Control Agency;Europees Bureau voor visserijcontrole
452085;European fisheries fund;Europees Visserijfonds
7126;European Food Safety Authority;Europese Autoriteit voor voedselveiligheid
450898;European Forest Institute;Europees Bosseninstituut
6326;European forestry policy;Europees bosbeleid
5641;European foundation;Europese stichting
c_d08207d1;European Fund for Strategic Investments;Europees Fonds voor strategische investeringen
8549;European Globalisation Adjustment Fund;Europees Fonds voor aanpassing aan de globalisering
447660;European GNSS Agency;Europees GNSS-Agentschap
6559;European identity;Europese identiteit
3616;European industrial area;Europees industriegebied
447756;European Institute for Gender Equality;Europees Instituut voor gendergelijkheid
447795;European Institute of Innovation and Technology;Europees Instituut voor innovatie en technologie
5679;European Institute of Public Administration;Europees Instituut voor bestuurskunde
c_f5ed5adb;European Insurance and Occupational Pensions Authority;Europese Autoriteit voor verzekeringen en bedrijfspensioenen
1464;European integration;Europese integratie
4838;European Investment Bank;Europese Investeringsbank
5645;European Investment Fund;Europees Investeringsfonds
8430;europeanisation;Europeanisering
448275;European Joint Undertaking;Europese gemeenschappelijke onderneming
860;European judicial area;Europees justitieel gebied
5700;European language;Europese taal
6161;European League for Economic Cooperation;Europese Liga voor economische samenwerking
5910;European legal status;Europees juridisch statuut
c_4e3beee2;European Maritime and Fisheries Fund;Europees Fonds voor maritieme zaken en visserij
7936;European Maritime Safety Agency;Europees Agentschap voor maritieme veiligheid
5426;European Medicines Agency;Europees Geneesmiddelenbureau
4437;European Monetary Agreement;Europese Monetaire Overeenkomst
973;European Monetary Cooperation Fund;Europees Fonds voor monetaire samenwerking
1058;European Monetary Fund;Europees Monetair Fonds
5680;European Monetary Institute;Europees Monetair Instituut
4370;European Monetary System;Europees Monetair Stelsel
5757;European Monitoring Centre for Drugs and Drug Addiction;Europees Waarnemingscentrum voor drugs en drugsverslaving
2008;European Movement;Europese beweging
437422;European Neighbourhood and Partnership Instrument;Europees nabuurschaps- en partnerschapsinstrument
7932;European neighbourhood policy;Europees nabuurschapsbeleid
7938;European Network and Information Security Agency;Europees Agentschap voor netwerk- en informatiebeveiliging
1048;European official;Europees ambtenaar
2140;European Ombudsman;Europese ombudsman
2187;European organisation;Europese organisatie
2243;European Parliament;Europees Parlement
2255;European party;Europese partij
2272;European passport;Europees paspoort
5043;European patent;Europees octrooi
2123;European Patent Office;Europees Octrooibureau
4603;European Payments Union;Europese Betalingsunie
4070;European political cooperation;Europese politieke samenwerking
5948;European Political Union;Europese Politieke Unie
8427;European private law;Europees privaatrecht
5848;European Region;Europese regio
1056;European Regional Development Fund;Europees Fonds voor Regionale Ontwikkeling
628;European school;Europese school
c_e9845504;European School of Administration;Europese Bestuursschool
c_96124aaf;European Securities and Markets Authority;Europese Autoriteit voor effecten en markten
3453;European security;Europese veiligheid
c_9a1bc51d;European Semester;Europees Semester
6113;European social area;Europese sociale dimensie
5060;European social budget;Europese sociale begroting
5395;European Social Charter;Europees Sociaal Handvest
4056;European Social Fund;Europees Sociaal Fonds
3346;European social policy;Europese sociale politiek
2829;European Space Agency;Europees Ruimteagentschap
c_062f6587;European Stability Mechanism;Europees stabiliteitsmechanisme
3646;European standard;Europese norm
6091;European standardisation body;Europese normalisatie organisatie
c_b54dc55a;European Structural and Investment Funds;Europese structuur- en investeringsfondsen
5312;European symbol;Europees symbool
c_a3b85311;European Systemic Risk Board;Europees Comité voor systeemrisico's
5883;European System of Central Banks;Europees Stelsel van Centrale Banken
6342;European tax cooperation;Europese fiscale samenwerking
3019;European television;Europese televisie
c_2a1a9fdc;European territorial cooperation;Europese territoriale samenwerking
5370;European Trade Union Confederation;Europees Verbond van Vakverenigingen
1449;European Trade Union Institute;Europees Vakbondsinstituut
5642;European Training Foundation;Europese Stichting voor opleiding
4479;European treaties;Europese verdragen
820;European undertaking;Europese onderneming
4060;European Union;Europese Unie
6219;European Union Agency for Fundamental Rights;Bureau van de Europese Unie voor de grondrechten
7985;European Union Agency for Railways;Spoorwegbureau van de Europese Unie
7953;European Union Institute for Security Studies;Instituut voor veiligheidsstudies van de Europese Unie
6128;European Union Intellectual Property Office;Bureau voor intellectuele eigendom van de Europese Unie
4063;European Union membership;lidmaatschap van de Europese Unie
7954;European Union Satellite Centre;Satellietcentrum van de Europese Unie
c_e548b67f;European Union Solidarity Fund;Solidariteitsfonds van de Europese Unie
3718;European University Institute;Europees Universitair Instituut
c_50620749;European voluntary service;Europees vrijwilligerswerk
6084;European Works Council;Europese ondernemingsraad
5630;Europol;Europol
907;Euroright;Eurorechts
8409;euroscepticism;euroscepsis
2198;Eurostat;Eurostat
c_d1f03d01;Eurosystem;Eurosysteem
5177;Eurydice;Eurydice
4183;EU situation;situatie van de Europese Unie
5772;EU sponsorship;EU-sponsoring
c_d6ede0c7;EU sport policy;EU-sportbeleid
4258;EU statistics;EU-statistieken
4281;EU stock;EU-voorraad
c_59f9c651;EU strategy;EU-strategie
c_65366e84;EU study report;EU-onderzoeksverslag
6160;Eutelsat;Eutelsat
6277;euthanasia;euthanasie
3666;EU trade mark;merk van de EU
916;eutrophication;eutrofiëring
598;EU waters;EU-wateren
7199;evacuation of the population;evacuatie van de bevolking
6263;evaluation method;evaluatiemethode
919;evaluation of resources;evaluatie van de hulpbronnen
4434;evidence;getuigenverklaring
925;examination;schoolexamen
182;exchange control;deviezencontrole
616;exchange of information;uitwisseling van informatie
617;exchange of publications;uitwisseling van publicaties
2240;exchange parity;pariteit
2486;exchange policy;deviezenbeleid
4390;exchange rate;wisselkoers
1850;exchange-rate mechanism;Wisselkoersmechanisme
3227;exchange restriction;wisselbeperking
2151;exchange transaction;valutatransactie
1015;excise duty;accijns
6372;exclusion from an international organisation;uitsluiting van een internationale organisatie
1473;exclusion from public-sector employment;beroepsverbod
927;exclusion from treatment (EU);uitsluiting van behandeling (EU)
478;exclusive distribution agreement;exclusieve distributie
4791;exclusive economic zone;exclusieve economische zone
3006;exclusive purchasing agreement;exclusiviteit van aankoop
5080;executive;leidinggevend personeel
441001;executive agency;uitvoerend agentschap
3062;executive body;uitvoerende macht
39;executive competence;bevoegdheid van de uitvoerende macht
2584;executive power;executieve macht
1091;exemption from customs duties;douanevrijstelling
931;exemption from restrictive-practice authorisation;ontheffing van kartelvergunning
840;exhaustion of resources;uitputting van hulpbronnen
5476;expansion card;uitbreidingskaart
3540;expatriate worker;uitgezonden werknemer
392;expenditure;uitgaven
4255;experimental farm;proefstation
3668;experiment on humans;proefneming met mensen
5633;expert's report ordered by a court;gerechtelijke expertise
356;explanation of voting;stemverklaring
941;exploitation of resources;ontginning van de hulpbronnen
3137;exploitation of the sea-bed;diepzee-exploitatie
940;exploitation of the seas;ontginning van de zeeën
945;explosive;explosieve stof
946;export;uitvoer
3190;export (EU);uitvoer (EU)
